PEID	ROP3	geonameid
9333	108822	1733042
9334	108823	1733039
9335	108824	1733042
9338	108871	1733039
9339	108979	1733038
9341	108989	1733038
9348	109691	1733039
9351	113732	1733043
9353	109829	1733038
9355	109891	1682671
9356	109930	1733037
9358	102780	1733039
9359	109943	1733037
9361	110065	1733039
9362	110116	1733039
9374	110934	1733039
9375	106356	7303505
9376	110448	7303505
9402	100185	8238752
9405	100394	11154016
9406	100557	1309286
9407	110204	8238775
9408	101163	11154016
9409	101254	1329415
9412	101515	8238751
9414	101664	8238709
9419	102127	1316745
9420	109720	1328217
9421	102348	11154019
9422	102421	8238751
9425	109713	8238778
9427	103281	8238713
9428	103339	11154018
9429	103423	8238774
9430	103544	11154021
9431	103648	11154015
9441	103841	8238752
9444	103879	11154014
9445	103881	8238707
9447	104040	8238751
9448	104372	1307740
9449	114129	1320151
9450	104775	8238712
9452	104896	8238707
9453	112521	1307521
9456	104976	11154019
9457	104977	11154016
9460	105206	1307521
9461	105362	11154014
9462	105575	8238751
9463	105576	8238772
9467	105643	11154021
9468	105645	8238752
9469	114158	1307740
9471	114183	8238752
9473	112994	11154016
9475	100038	1328217
9476	106144	11154021
9477	112836	8239357
9478	106268	8238747
9479	106284	8238713
9481	106301	11154016
9482	106361	1307740
9486	106723	8238821
9487	106743	8238711
9489	106847	8238605
9493	107251	11154016
9495	107509	8238707
9496	107677	8239357
9497	107734	8238751
9499	107772	8238712
9504	108182	8239357
9506	108212	8238778
9509	108326	8238707
9510	108338	8238712
9511	108371	11154025
9516	108847	11154016
9518	108886	11154017
9520	109011	8238751
9521	109346	11154014
9523	105802	8238707
9524	109556	8238777
9525	111244	8238752
9527	113732	8239357
9528	109821	1307521
9530	109884	8238751
9532	109904	8238823
9533	109930	11154021
9534	110040	11154014
9535	110266	8238707
9538	110476	8238779
9539	110739	11154016
9544	111024	8238778
9545	113900	1307521
9546	111068	8238712
9547	111073	8238712
9549	111146	8238743
9550	111161	8238751
9551	111186	8238747
9552	111188	11154015
9559	105038	2110431
9560	105256	2110440
9561	106356	2110442
9562	107123	2110440
9563	110330	2110445
9564	100083	2140685
9566	100424	2140685
9568	100451	2140464
9569	100518	2140685
9570	100636	2140685
9572	101867	2140685
9614	101712	7910036
9615	102284	7910036
9626	104189	2193732
9627	106291	2183229
9629	107346	2193732
9630	107987	2193732
9633	108282	2193732
9650	100004	2097855
9651	100009	2091993
9652	100010	2087246
9653	100015	2089478
9654	100278	2097846
9655	100075	2097846
9658	100100	2097855
9660	100113	2087246
9661	100114	2083549
9662	100147	2087246
9663	100155	2086331
9664	100157	2087246
9666	100160	2097846
9667	100176	2087246
9668	100190	2083546
9669	100195	2091993
9671	100213	2097846
9672	100217	2087246
9673	100218	2087246
9675	100243	2097846
9676	100246	2091993
9678	100247	2097846
9679	100249	2087246
9681	100265	2089478
9682	100277	2083546
9684	100282	2091993
9686	100302	2090468
9687	100306	2087246
9689	100324	2091993
9690	100336	2091495
9691	100340	2083546
9692	100343	2090468
9693	100348	2091993
9694	100349	2096633
9695	100351	2087246
9697	100363	2097846
9698	100368	2091993
9699	100369	2091993
9705	100457	2083549
9709	100475	2091993
9710	100486	2091993
9711	114828	2083549
9713	100500	2089478
9717	100529	2087246
9718	100530	2083549
9719	100533	2087246
9720	100546	2097855
9721	100547	2091993
9722	100548	2091993
9725	100592	2091993
9726	100612	2083549
9727	100615	2087246
9729	100619	2087246
9731	100639	2097855
9733	100646	2090468
9735	100651	2097855
9736	100654	2087246
9737	100674	2090468
9739	100756	2091993
9740	100758	2083549
9741	100767	2097846
9742	100778	2087246
9743	100784	2091993
9744	100785	2097853
9745	100795	2083551
9748	100916	7910338
9752	100946	2097846
9757	101036	2089478
9760	101064	2083546
9761	101066	2089478
9762	101069	2090468
9763	101080	2089693
9765	101087	2097855
9767	101145	2091993
9768	101155	2089478
9769	101179	2083549
9772	101234	2087246
9773	101241	2091993
9775	101249	2097855
9776	101267	2091993
9777	101405	2087246
9778	101406	2090468
9780	101414	2083546
9782	101423	2097846
9784	101436	2087246
9785	101439	2091993
9786	101442	2091993
9788	101450	2097853
9789	101452	2087246
9792	101456	2089478
9793	101461	2083549
9795	101473	2097855
9796	101494	2097846
9797	101496	2097846
9798	101501	2097846
9799	101504	2097846
9800	101506	2091993
9803	101542	2091495
9804	101544	2132895
9805	101545	2097846
9807	114882	2083546
9808	115114	2091993
9810	101601	2097846
9811	101602	2091993
9814	101625	2086331
9815	101627	2132895
9818	101644	2087246
9819	101665	2091993
9820	101691	2132895
9823	101724	2091993
9824	101730	2083546
9826	101739	2097846
9827	101740	2097846
9829	101745	2132895
9830	101749	2097846
9831	101781	2097846
9833	101793	2087246
9835	101822	2132895
9837	101913	2090468
9838	101996	2097846
9839	102020	2097846
9840	102066	2097846
9841	102121	2098593
9844	102203	2098593
9845	102364	2133763
9850	102420	2091993
9853	102445	2087246
9854	102456	2086331
9856	102489	2090468
9857	102493	2091993
9858	102517	2090468
9859	102592	2087246
9862	102614	2091993
9863	102623	2132895
9864	102656	2132895
9865	102660	2132895
9866	102663	2089478
9867	102680	2098593
9869	102696	2133763
9870	102697	2091993
9871	102715	2133763
9873	102725	2133763
9874	102739	2132895
9875	102746	2091993
9876	102755	2089693
9877	102766	2091993
9878	102767	2086331
9879	102770	2087246
9881	102820	2086331
9882	102870	2087246
9883	102885	2087246
9886	102898	2097846
9887	102901	2087246
9888	102905	2091495
9889	102913	2091993
9890	102916	2089693
9892	102935	2091495
9893	102938	2091993
9894	102962	2086331
9895	102973	2089478
9896	102984	2091993
9897	102985	2083549
9898	103004	2087246
9899	103005	2086331
9900	103027	2090468
9901	103032	2086331
9902	103039	2086331
9903	103043	2091993
9904	103044	2091993
9905	103091	2133763
9906	103101	2133763
9907	103108	2091993
9908	103126	2097855
9909	103143	2097855
9910	103145	2097846
9911	103147	2089478
9912	103151	2097853
9913	103152	2091993
9915	103173	2091993
9916	103205	2091993
9917	114827	2083551
9918	103217	2091993
9922	103241	2091993
9924	103245	2083546
9926	103256	2087246
9927	103288	2091495
9929	103293	2091993
9932	103365	2083549
9933	103374	2097855
9934	103381	2132895
9935	103383	2091993
9936	103384	2091993
9937	103390	7839397
9938	103395	2087246
9939	103398	2083549
9940	103416	2083549
9941	103455	2097846
9942	103471	2091993
9944	103536	2089478
9945	103539	2091993
9948	103557	2091993
9952	103585	2087246
9953	103596	2090468
9954	103597	2090468
9955	103601	2090468
9957	103610	2132895
9961	114393	2089470
9964	103686	2089856
9967	103760	2086331
9968	103833	2091993
9969	103837	2133763
9970	103876	2090468
9972	103905	2133763
9973	103907	2086331
9974	103913	2133763
9977	103952	2083549
9978	103961	2091993
9979	103967	2091993
9981	103976	2096633
9985	104007	2087246
9986	104043	2096633
9987	104044	2097655
9989	104072	2091993
9990	104075	2090468
9991	104080	2091993
9994	104108	2087246
9995	104115	2091993
9996	104118	2083546
9997	104121	2096633
9998	104126	2090468
9999	104127	2097846
10000	104269	2091993
10001	104270	2132895
10005	104414	2097846
10008	104426	2097853
10010	104428	2083536
10011	104473	2083546
10014	104502	2097855
10015	104509	2090468
10016	104510	2097846
10017	104517	2097855
10019	104521	2087246
10023	104544	2083549
10024	104563	2089693
10026	104580	2097846
10027	104582	2097855
10028	104601	2083549
10029	104612	2096633
10030	104618	2097846
10031	114948	2089693
10032	104640	2091993
10034	104647	2090468
10035	104653	2087246
10036	104655	2091993
10037	104678	2087246
10038	104692	2083546
10040	104718	2086331
10041	104726	2090468
10046	104766	2090468
10047	104777	2091993
10050	104808	2090468
10051	104811	2090468
10052	104824	2097855
10053	104830	2097846
10054	104851	2133763
10055	104860	2096633
10057	104864	2091993
10058	104867	2096633
10059	104868	2091993
10060	104869	2097855
10063	104989	2096633
10065	105014	2090468
10066	105035	2091993
10067	105042	2132895
10068	105043	2097846
10069	105068	2091993
10070	105084	2091993
10071	105099	2133763
10072	105100	2097846
10075	115290	2097853
10077	105135	2091993
10078	105146	2090468
10079	105148	2097846
10080	105151	2091993
10081	105159	2090468
10082	115296	2083549
10084	105198	2089693
10086	105211	2097846
10087	105216	2091993
10088	105222	2089478
10089	105233	2091495
10091	105252	2097855
10093	105255	2090468
10094	105277	2090468
10095	105278	2083546
10097	105279	2091993
10098	105314	2087246
10099	105367	2132895
10100	105383	2083551
10101	105402	2090468
10102	105424	2133763
10103	105426	2133763
10105	105442	2132895
10106	105475	2091495
10108	105514	2133763
10109	105528	2086331
10110	105529	2097846
10111	105531	2091993
10112	105546	2087246
10113	105554	2089693
10114	105556	2090468
10116	105562	2087246
10117	105563	2090468
10120	105624	2083546
10121	105633	2097846
10123	105664	2090468
10124	105672	2097846
10126	105681	2089693
10127	105683	2089693
10128	114897	2091495
10129	105709	2097846
10130	105710	2091993
10131	105722	2091495
10133	105728	2083546
10134	105736	2091495
10135	105738	2083549
10136	105763	2089693
10137	105769	2091495
10138	105770	2091993
10139	105781	2091495
10141	105823	2096633
10142	114953	2083546
10144	105856	2091495
10146	105871	7910338
10147	105881	2083549
10148	105910	2087246
10149	105918	2091993
10151	105980	2089693
10154	106019	2133763
10155	106061	2133763
10156	106067	2089478
10158	114885	2132895
10161	106083	2087246
10164	106129	2091993
10165	106134	2091993
10166	106135	2091993
10167	105130	2091993
10168	106174	2083546
10171	106192	2090468
10172	106202	2097853
10174	106210	2089478
10175	106213	2091993
10176	106214	2097846
10177	106231	2097846
10178	106237	2087246
10179	106255	2090468
10180	106293	2090468
10181	106294	2132895
10182	106307	2090468
10183	106308	2090468
10184	106309	2097846
10185	106329	2090468
10188	106331	2133763
10189	115298	2083551
10190	106375	2097853
10193	106399	2091993
10194	106402	2091993
10195	106408	2091993
10196	106429	2090468
10197	106430	2091993
10198	106432	2091993
10199	114878	2097846
10200	106491	2090468
10201	106502	2091993
10202	106506	2091993
10203	106509	2083551
10205	106516	2091993
10206	106520	2087246
10207	106526	2133763
10208	106527	2097846
10210	114395	2096633
10211	106541	2097853
10212	106552	2090468
10213	106556	2083546
10214	106586	2087246
10216	106617	2091993
10217	106623	2090468
10218	106628	2091993
10219	106641	2096633
10220	106644	2091993
10222	106650	2089693
10224	106661	2083549
10225	106669	2090468
10226	106670	2132895
10227	106672	2087246
10228	106677	2083546
10229	106975	2097846
10231	106700	2091993
10232	106701	2083546
10233	106718	2089478
10234	114914	2083546
10235	106724	2091495
10236	106800	2132895
10237	106741	2090468
10238	106742	2090468
10239	106753	2091495
10240	114223	2097846
10241	106778	2091993
10242	106786	2091993
10243	106790	2133763
10244	106799	2096633
10246	106806	2091993
10248	106816	2091993
10249	106824	2133763
10251	106828	2097846
10252	106829	2133763
10253	106862	2091993
10254	106870	2132895
10256	103444	2090468
10257	106909	2091993
10258	106910	2097846
10260	106913	2090468
10261	106922	2097846
10262	106925	2091993
10263	106932	2091993
10264	106935	2091993
10265	106936	2087246
10266	106961	2090468
10269	106977	2132895
10270	106981	2132895
10272	106991	2090468
10274	107012	2087246
10276	107019	2091993
10277	107033	2090468
10278	107035	2091993
10280	107046	2091495
10281	107044	2089693
10282	107054	2096633
10283	107059	2087246
10284	107078	2091993
10285	114936	2133763
10286	107092	2083551
10288	107122	\N
10289	107133	2089478
10291	107189	2090468
10292	107190	2091993
10293	107191	2091993
10294	107197	2086331
10296	107200	2090468
10297	107203	2089856
10298	107209	2097655
10299	107227	2091993
10300	115299	2097846
10301	107235	2087246
10302	114860	2090468
10304	107320	2083551
10305	107328	2090468
10306	107329	2097846
10307	107330	2132895
10308	107332	2087246
10309	107333	2083549
10310	107334	2087246
10311	107335	2091495
10313	107377	2090468
10315	107382	2098593
10316	107384	2090468
10319	107415	2097855
10320	107418	2096633
10321	107483	2089693
10323	107498	2090468
10326	107502	2090468
10327	107597	2083549
10328	107622	2091495
10329	107623	2087246
10330	107629	2087246
10331	107638	2096633
10332	107643	2089693
10333	107646	2097855
10334	107648	2086331
10335	107649	2090468
10336	107659	2089478
10337	107660	2090468
10339	107662	2097855
10340	107665	2096633
10341	107687	2089478
10342	107688	2096633
10343	105003	2087246
10344	107701	2091993
10347	107715	2097846
10349	107722	2083549
10350	115305	2087246
10351	114863	2097846
10352	107761	2132895
10354	107770	2091495
10355	107820	2089693
10357	107844	2091993
10359	107868	2097846
10360	107869	2091495
10361	107888	2091993
10362	107911	2087246
10363	107914	2083546
10364	107917	2083549
10365	107926	2090468
10366	107938	2089693
10367	107953	2096633
10368	107957	2091993
10369	107959	2091993
10370	107969	2091495
10373	108021	2097846
10374	108027	2083549
10375	114945	2091993
10376	108036	2097655
10378	108065	2091495
10379	108068	2090468
10381	108083	2096633
10382	108085	2083549
10383	108107	2091495
10384	108113	2091993
10385	108154	2087246
10386	108165	2091993
10387	108167	2083546
10389	108213	2087246
10391	108305	2091993
10392	108324	2091993
10393	108329	2087246
10395	108353	2091993
10396	108360	2091993
10397	108388	2097846
10398	108392	2091993
10399	108406	2091993
10400	115313	2133763
10401	108418	2132895
10404	108423	2083549
10406	108503	2091993
10408	108532	2090468
10409	108536	2091993
10410	108555	2098593
10411	115308	2083549
10412	108584	2091993
10414	108658	2097846
10418	108733	2091993
10420	108747	2097655
10421	108749	2090468
10422	108757	2091993
10425	108794	2097846
10427	108813	2090468
10429	108836	2090468
10430	108841	2097846
10431	108842	2083546
10432	108850	2091993
10433	108851	2091993
10434	108852	2097846
10435	108853	2097846
10437	108854	2087246
10438	108876	2087246
10439	108877	2083549
10440	108878	2087246
10441	108881	2132895
10442	108977	2090468
10443	108980	2098593
10444	108982	2089693
10445	108983	2090468
10446	108993	2091993
10447	109005	2091993
10448	109008	2091993
10450	109014	2097853
10451	109015	2096633
10454	109019	2087246
10455	109022	2087246
10456	109023	2133763
10457	109024	2132895
10458	109025	2098593
10461	109314	2091993
10462	109318	2090468
10463	109325	2090468
10464	109327	2090468
10465	109337	2087246
10466	109338	2091495
10469	109380	2087246
10471	109390	2090468
10472	109399	2132895
10474	109409	2091993
10475	109412	2083549
10476	109424	2091495
10477	109444	2097855
10478	109447	2086331
10479	109451	2086331
10480	106858	2097846
10482	109486	2083549
10483	109532	2087246
10484	109559	2098593
10485	109561	2087246
10486	109562	2132895
10487	109578	2090468
10488	109581	2087246
10489	109583	2083549
10490	114861	2090468
10491	109593	2097853
10492	109599	2097846
10493	109600	2091993
10494	109627	2091993
10495	109628	2089693
10496	109669	2089693
10497	109676	2097846
10498	109699	2132895
10499	109706	2091993
10500	109726	2097855
10501	109742	2091993
10502	109787	2090468
10503	109812	2089693
10504	109823	2091993
10505	109824	2091993
10506	109825	2091993
10507	109841	2083549
10509	109875	2096633
10510	109880	2133763
10512	109881	2097853
10514	109885	2132895
10515	109892	2091993
10516	109893	2132895
10517	109927	2087246
10519	109936	2083551
10520	109948	2089693
10523	109965	2097846
10524	110031	2089693
10525	110048	2083549
10526	110064	2090468
10529	110080	2083549
10530	110088	2091495
10531	110107	2096633
10532	110117	2090468
10533	110131	2097855
10534	110136	2097853
10535	107380	2083549
10536	110150	2083549
10538	110177	2087246
10539	110228	2090468
10540	110238	2132895
10541	116107	2091495
10542	110274	2097853
10543	110275	2087246
10544	110297	2132895
10545	110334	2087246
10547	110347	2096633
10548	110351	2089478
10550	110365	2090468
10552	110378	2091993
10553	110384	2091993
10554	110397	2087246
10555	110419	2097853
10556	110420	2087246
10557	110422	2097846
10558	110425	2090468
10559	110427	2091993
10560	110429	2097846
10561	110430	2097846
10563	110450	2091993
10566	110453	2091993
10567	110459	2091993
10568	110461	2097855
10570	110465	2091993
10571	110468	2097853
10572	110498	2087246
10573	110502	2091993
10574	110505	2087246
10577	110533	2090468
10578	110581	2083546
10579	110582	2132895
10580	110599	2091993
10581	110601	2083549
10582	110604	2091993
10583	110611	2090468
10585	110612	2132895
10588	110617	2083549
10589	110619	2083551
10590	110621	2083549
10591	110622	2091993
10594	110630	2097855
10595	110643	2097846
10596	110651	2091993
10599	110661	2087246
10600	110664	2090468
10601	110679	2090468
10604	110693	2087246
10605	110705	2083549
10607	110710	2097846
10608	110712	2097853
10609	110713	2091993
